CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,F20121,F20122,F20123,F20125,F20126,F20127,F20217,F20218,F20219,F20221,F20222,F20223,F20229,F20230,F20231,F20233,F20234,F20235,F20241,F20242,F20243,F20245,F20246,F20247,F20277,F20278,F20279,F20281,F20282,F20283,F20289,F20290,F20291,F20293,F20294,F20295,F20301,F20302,F20303,F20305,F20306,F20307,F20313,F20314,F20315,F20317,F20318,F20319,F20325,F20326,F20327,F20329,F20330,F20331,F20337,F20338,F20339,F20341,F20342,F20343,F20349,F20350,F20351,F20353,F20354,F20355,F20361,F20362,F20363,F20365,F20366,F20367,F20397,F20398,F20399,F20401,F20402,F20403,F20517,F20518,F20519,F20521,F20522,F20523,F20721,F20722,F20723,F20725,F20726,F20727,F20805,F20806,F20807,F20809,F20810,F20811,F20817,F20818,F20819,F20821,F20822,F20823,F20865,F20866,F20867,F20869,F20870,F20871,
21714,00FYNG,00FYNG : Basford,Standard Table (ST) wards,SWARD,1855,4571,810,1705,4767,1419,0,37,15,3,30,22,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,0,3,17,0,0,27,7,0,3,3,0,3,3,0,0,0,0,0,0,0,0,3,0,4,3,0,3,0,0,3,0,0,6,0,0,3,3,3,20,18,0,10,15,19,35,3,11,35,6,6,122,13,7,135,26,10,81,29,6,79,36,0,4,0,0,0,0,0,10,3,0,6,3,0,5,0,0,0,0,
21715,00FYNH,00FYNH : Berridge,Standard Table (ST) wards,SWARD,1706,5718,750,1534,5107,1293,0,52,23,0,35,36,0,0,0,0,0,0,0,3,0,0,3,0,0,8,0,0,11,0,5,33,0,3,30,9,0,14,6,0,7,7,0,3,0,3,3,0,0,5,0,0,11,0,0,19,3,0,12,5,0,3,0,0,5,3,4,52,82,8,32,94,13,91,0,9,77,6,54,665,74,42,581,123,15,96,59,9,95,92,0,0,0,0,10,0,0,17,0,0,7,0,3,12,0,3,8,6,
21716,00FYNJ,00FYNJ : Bestwood,Standard Table (ST) wards,SWARD,1839,4520,1035,1794,4232,1902,0,38,24,0,27,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,20,4,0,15,11,0,5,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,4,3,0,0,0,0,0,0,0,14,16,0,5,10,12,45,0,15,29,3,3,44,3,3,42,11,10,78,30,12,71,69,0,3,3,0,3,0,0,7,0,0,3,0,0,0,4,0,3,4,
21717,00FYNK,00FYNK : Bilborough,Standard Table (ST) wards,SWARD,1954,4348,1396,1807,4015,2534,3,27,23,0,17,39,0,0,0,0,0,0,0,4,0,0,3,0,0,3,3,0,3,3,3,15,0,3,25,7,0,6,7,0,4,6,0,0,0,0,3,0,0,7,3,0,0,4,3,3,0,0,6,0,0,3,0,0,3,4,3,27,20,3,5,12,6,36,3,6,15,0,10,78,9,9,56,22,9,43,14,6,50,26,0,3,3,0,3,0,0,5,0,0,9,0,0,3,0,0,4,3,
21718,00FYNL,00FYNL : Bridge,Standard Table (ST) wards,SWARD,823,3484,430,777,2759,813,3,40,34,0,18,32,0,0,0,0,0,0,0,4,0,3,3,3,0,21,0,0,14,0,0,24,0,0,13,3,0,0,3,0,3,4,0,3,0,0,3,3,0,8,0,0,6,3,0,15,0,4,8,3,0,8,0,0,5,3,0,15,11,3,11,7,0,61,0,3,41,0,22,212,23,3,183,37,14,76,31,0,78,62,0,4,0,3,6,0,0,14,0,0,9,3,0,0,3,0,4,3,
21719,00FYNM,00FYNM : Bulwell,Standard Table (ST) wards,SWARD,2097,4665,800,2023,4662,1510,0,23,14,3,14,25,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,18,3,3,26,3,0,8,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,4,0,3,3,0,0,3,3,3,20,4,0,7,0,0,19,3,3,17,0,0,38,0,0,35,9,6,57,15,10,53,20,0,3,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,3,
21720,00FYNN,00FYNN : Bulwell Forest,Standard Table (ST) wards,SWARD,1331,4641,878,1230,4193,1524,0,20,14,0,16,23,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,6,3,0,16,3,0,21,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,0,0,3,0,3,0,0,5,0,0,28,28,0,12,12,6,42,3,0,38,0,3,108,14,4,101,21,10,70,24,12,58,31,0,0,0,0,3,0,0,9,0,0,0,0,0,3,4,0,3,0,
21721,00FYNP,00FYNP : Clifton North,Standard Table (ST) wards,SWARD,1168,3873,1162,1141,3614,1884,0,19,20,3,11,24,0,0,0,0,0,0,0,0,0,0,3,3,3,17,0,0,10,0,4,21,0,5,22,16,3,7,3,0,6,7,0,3,0,3,3,3,0,4,0,0,4,0,0,6,0,0,9,5,3,3,0,0,9,0,0,27,19,3,9,17,0,30,3,0,26,9,3,53,17,6,72,16,3,18,14,3,32,22,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,3,
21722,00FYNQ,00FYNQ : Clifton South,Standard Table (ST) wards,SWARD,1468,3873,1299,1463,3542,2001,0,16,21,0,14,20,0,0,0,0,0,0,0,3,3,0,3,0,0,9,0,0,3,0,5,18,0,0,25,21,3,4,0,0,3,0,0,3,0,0,0,3,0,3,0,0,0,0,0,7,3,0,3,5,0,0,0,3,3,3,0,21,21,0,9,14,5,25,3,0,13,0,0,16,6,0,26,7,0,15,12,0,19,11,0,0,0,0,3,0,0,4,3,0,5,0,0,0,0,0,3,0,
21723,00FYNR,00FYNR : Dales,Standard Table (ST) wards,SWARD,1375,4682,828,1382,4264,1341,0,47,17,0,37,37,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,14,3,3,20,0,3,21,12,3,52,34,0,35,56,3,0,0,0,0,0,0,7,0,0,3,0,0,12,0,3,18,3,0,9,3,0,8,0,3,80,32,3,20,28,6,52,6,6,28,3,20,301,49,13,310,71,3,58,27,3,52,32,0,0,0,0,6,0,0,4,3,0,10,0,0,7,0,0,4,3,
21724,00FYNS,00FYNS : Dunkirk and Lenton,Standard Table (ST) wards,SWARD,412,4476,361,350,3774,558,0,28,10,0,20,33,0,0,0,0,0,0,0,12,0,0,12,0,0,19,0,0,22,0,0,36,0,0,31,6,0,13,8,0,13,9,0,5,3,0,6,0,0,11,0,0,12,0,0,45,0,0,27,3,0,8,0,0,5,3,0,24,13,0,44,18,12,113,0,12,116,0,23,346,33,25,366,35,10,60,38,10,70,43,0,15,0,0,8,0,0,33,0,0,22,0,0,3,0,0,3,0,
21725,00FYNT,00FYNT : Leen Valley,Standard Table (ST) wards,SWARD,908,2776,761,915,2552,1298,0,38,21,0,20,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,12,5,0,4,6,0,3,9,0,0,0,0,0,3,3,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,45,25,0,10,18,7,47,3,12,34,6,9,250,35,16,220,55,6,63,25,10,62,34,0,5,0,0,4,0,0,6,0,0,0,0,0,3,0,0,3,3,
21726,00FYNU,00FYNU : Mapperley,Standard Table (ST) wards,SWARD,1131,5061,782,1147,4608,1389,0,51,28,0,35,43,0,0,0,0,0,0,3,8,0,0,0,3,0,14,0,0,14,0,0,34,0,3,37,21,0,15,8,0,8,15,0,3,0,4,6,0,0,5,0,0,6,0,0,18,0,3,18,7,0,11,0,0,13,0,3,37,49,3,33,53,6,88,6,11,79,12,9,134,24,9,170,21,3,85,29,6,91,36,0,3,0,0,3,0,0,18,0,3,11,3,0,7,3,3,0,3,
21727,00FYNW,00FYNW : Radford and Park,Standard Table (ST) wards,SWARD,1033,6372,545,872,4910,837,4,72,17,3,26,20,0,0,0,0,0,0,3,14,0,3,14,0,0,19,0,3,23,0,3,54,0,0,34,3,0,9,0,0,3,4,0,8,0,0,5,0,0,13,0,0,10,3,0,35,0,0,36,0,0,12,0,0,12,3,0,24,14,3,30,18,10,140,9,10,84,9,48,438,38,41,405,65,10,215,88,10,145,87,0,19,0,0,3,0,0,24,0,3,20,3,3,14,6,0,5,3,
21728,00FYNX,00FYNX : St Ann's,Standard Table (ST) wards,SWARD,1254,4690,833,1207,3999,1280,0,74,41,0,31,53,0,0,0,0,0,0,0,4,0,0,3,0,3,3,0,3,11,3,0,19,5,0,17,7,3,9,0,0,11,4,0,0,0,0,3,0,0,10,3,0,6,3,0,13,0,0,13,0,0,8,0,0,5,0,3,26,25,0,15,15,6,65,3,6,47,3,9,144,21,6,111,20,13,194,112,6,167,131,3,10,3,0,4,0,0,10,0,0,8,0,3,15,0,3,3,0,
21729,00FYNY,00FYNY : Sherwood,Standard Table (ST) wards,SWARD,1418,4951,928,1435,4756,1635,0,53,35,0,33,53,0,0,0,0,0,0,0,7,0,0,5,3,3,5,3,0,11,0,0,32,3,0,34,18,0,10,3,0,7,5,0,4,0,0,5,3,0,4,0,0,10,0,4,12,0,3,10,7,0,11,0,0,5,0,3,27,65,3,29,69,6,62,0,3,62,3,9,178,29,5,145,29,4,74,34,3,79,57,0,6,0,3,5,0,0,18,0,0,18,3,0,9,5,0,4,5,
21730,00FYNZ,00FYNZ : Wollaton East and Lenton Abbey,Standard Table (ST) wards,SWARD,527,3724,353,479,3304,661,0,13,5,0,17,8,0,0,0,0,0,0,0,11,0,0,10,0,0,12,0,0,11,0,3,20,0,0,25,3,3,10,3,4,8,3,0,6,0,0,7,0,3,6,0,0,5,0,3,38,0,3,35,0,0,10,0,0,5,3,3,40,8,0,29,6,3,108,0,8,110,9,14,450,10,13,446,22,6,63,5,3,77,11,3,14,0,0,12,0,3,12,0,0,16,3,0,0,0,0,0,0,
21731,00FYPA,00FYPA : Wollaton West,Standard Table (ST) wards,SWARD,1408,4259,1253,1301,3851,2133,0,14,21,0,31,28,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,9,0,3,18,0,3,26,19,0,12,11,0,8,16,0,3,0,0,3,3,3,3,0,3,6,3,0,6,0,0,14,4,0,3,0,3,6,4,3,28,32,4,26,37,3,90,5,11,76,16,25,281,41,16,298,59,5,29,13,6,48,17,5,7,0,4,10,0,0,9,0,0,10,0,0,0,0,0,6,3,
21732,00GANY,00GANY : Aylestone,Standard Table (ST) wards,SWARD,552,1822,565,512,1627,1048,0,9,8,0,9,10,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,5,9,3,3,11,8,0,4,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,5,3,0,4,0,0,3,0,0,3,6,0,7,3,0,12,0,0,15,0,3,23,7,0,22,9,0,6,4,0,3,0,0,3,0,0,0,3,3,0,0,0,0,3,0,3,3,0,0,0,
21733,00GANZ,00GANZ : Backbury,Standard Table (ST) wards,SWARD,276,875,279,271,758,488,3,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,3,6,6,0,6,3,0,3,0,0,6,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,
21734,00GAPA,00GAPA : Belmont,Standard Table (ST) wards,SWARD,1220,2899,447,1158,3010,736,3,10,9,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,15,26,3,6,22,7,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,3,0,0,3,6,0,3,3,0,10,0,3,13,6,3,19,0,6,19,3,3,3,6,0,3,3,0,0,0,0,0,0,0,6,0,0,6,3,0,0,0,0,3,0,
21735,00GAPB,00GAPB : Bircher,Standard Table (ST) wards,SWARD,245,799,294,253,702,483,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,9,3,0,3,0,3,3,3,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,0,
21736,00GAPC,00GAPC : Bringsty,Standard Table (ST) wards,SWARD,331,948,207,273,819,322,0,7,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,3,0,0,3,0,0,3,3,9,3,0,3,14,3,7,6,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
21737,00GAPD,00GAPD : Bromyard,Standard Table (ST) wards,SWARD,579,1798,514,508,1533,886,0,8,3,3,4,9,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,0,0,3,0,3,10,5,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,0,0,0,0,3,3,0,0,6,3,0,9,0,0,13,3,0,12,3,0,3,3,3,7,0,0,3,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,
21738,00GAPE,"00GAPE : Burghill, Holmer and Lyde",Standard Table (ST) wards,SWARD,327,985,258,352,900,429,0,4,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,3,3,0,6,0,3,12,3,0,9,7,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
21739,00GAPF,00GAPF : Castle,Standard Table (ST) wards,SWARD,253,1054,311,240,827,472,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,7,0,0,0,0,0,12,3,0,9,3,0,3,3,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,
21740,00GAPG,00GAPG : Central,Standard Table (ST) wards,SWARD,183,836,163,166,778,371,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,3,0,12,0,0,10,3,0,21,3,0,19,3,3,3,3,3,6,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,
21741,00GAPH,00GAPH : Credenhill,Standard Table (ST) wards,SWARD,346,988,268,309,961,415,0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,7,5,3,3,12,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,3,3,0,0,3,0,9,0,3,22,0,3,19,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21742,00GAPJ,00GAPJ : Frome,Standard Table (ST) wards,SWARD,323,1017,240,323,950,329,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,9,0,0,6,0,0,6,0,3,3,0,0,6,3,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,
21743,00GAPK,00GAPK : Golden Cross with Weobley,Standard Table (ST) wards,SWARD,296,877,277,286,808,482,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,4,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,13,0,0,6,0,0,12,6,0,6,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
21744,00GAPL,00GAPL : Golden Valley North,Standard Table (ST) wards,SWARD,272,878,285,262,776,410,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,0,0,4,0,0,5,0,3,6,0,0,9,3,0,3,0,0,5,0,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,
21745,00GAPM,00GAPM : Golden Valley South,Standard Table (ST) wards,SWARD,275,880,292,244,774,453,0,3,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,3,6,0,0,0,3,0,6,0,0,6,3,0,3,3,0,3,6,0,0,0,0,0,0,0,4,0,0,6,3,0,0,0,0,0,0,
21746,00GAPN,00GAPN : Hagley,Standard Table (ST) wards,SWARD,414,1104,211,372,1008,371,0,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,0,3,5,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,3,6,0,6,10,3,3,18,0,3,7,3,6,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,
21747,00GAPP,00GAPP : Hampton Court,Standard Table (ST) wards,SWARD,212,850,251,231,761,373,0,4,0,0,5,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,3,3,0,3,0,0,3,6,3,6,0,0,4,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,
21748,00GAPQ,00GAPQ : Hollington,Standard Table (ST) wards,SWARD,154,626,177,156,558,262,0,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,
21749,00GAPR,00GAPR : Hope End,Standard Table (ST) wards,SWARD,547,1719,530,543,1518,876,0,4,4,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,5,3,0,7,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,4,0,0,4,0,3,3,0,3,0,3,0,14,3,0,22,3,0,9,15,3,11,6,3,8,6,0,11,6,0,3,0,3,0,0,0,10,6,0,6,0,0,0,0,0,0,3,
21750,00GAPS,00GAPS : Kerne Bridge,Standard Table (ST) wards,SWARD,288,908,273,248,811,488,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,3,0,4,0,3,3,5,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,0,3,3,0,0,3,0,0,0,7,6,0,3,8,3,0,6,0,0,15,3,0,3,0,0,4,6,0,3,0,0,4,3,0,4,0,0,3,0,0,0,0,0,0,0,
21751,00GAPT,00GAPT : Kington Town,Standard Table (ST) wards,SWARD,291,936,304,296,805,534,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,6,3,0,0,3,3,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,
21752,00GAPU,00GAPU : Ledbury,Standard Table (ST) wards,SWARD,870,2650,829,842,2541,1501,0,6,3,0,3,4,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,3,11,3,3,8,7,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,3,3,0,6,8,0,5,0,0,5,4,0,6,0,0,8,0,3,14,0,3,23,8,0,19,3,0,22,14,0,7,0,3,8,4,0,0,0,0,0,3,0,6,0,0,11,4,0,0,0,0,0,0,
21753,00GAPW,00GAPW : Leominster North,Standard Table (ST) wards,SWARD,599,1646,486,568,1559,779,0,4,6,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,3,0,4,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,9,3,0,0,0,0,8,0,0,9,0,3,3,6,5,4,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,
21754,00GAPX,00GAPX : Leominster South,Standard Table (ST) wards,SWARD,497,1673,496,488,1456,859,0,6,3,0,5,6,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,10,0,0,6,3,0,0,3,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,0,3,4,0,0,0,0,3,0,0,0,3,0,0,3,0,11,3,0,6,7,6,6,6,0,12,9,0,0,3,0,0,3,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,
21755,00GAPY,00GAPY : Llangarron,Standard Table (ST) wards,SWARD,289,1004,263,331,867,425,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,3,3,5,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,6,3,0,12,4,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,0,0,0,0,0,0,
21756,00GAPZ,00GAPZ : Mortimer,Standard Table (ST) wards,SWARD,365,962,257,337,866,379,0,3,0,3,6,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,6,0,3,3,3,3,13,6,0,6,3,0,7,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,
21757,00GAQA,00GAQA : Old Gore,Standard Table (ST) wards,SWARD,307,948,240,279,861,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,8,0,0,15,3,0,9,3,3,0,3,3,3,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,
21758,00GAQB,00GAQB : Pembridge and Lyonshall with Titley,Standard Table (ST) wards,SWARD,268,954,244,218,788,437,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,0,0,3,0,0,3,0,0,6,3,0,3,6,0,0,3,0,0,3,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,
21759,00GAQC,00GAQC : Penyard,Standard Table (ST) wards,SWARD,291,957,267,274,843,435,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,6,0,3,9,0,0,3,0,0,7,0,0,3,4,3,6,3,0,0,0,0,0,3,0,6,0,0,3,3,0,0,0,0,0,0,
21760,00GAQD,00GAQD : Pontrilas,Standard Table (ST) wards,SWARD,372,992,333,334,897,484,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,10,0,0,3,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,3,3,3,0,0,3,0,3,0,3,0,3,0,0,0,0,0,3,0,0,3,0,3,6,3,3,6,3,0,14,6,0,3,0,3,11,6,0,3,3,3,3,0,0,3,0,0,4,3,0,0,0,0,0,0,
21761,00GAQE,00GAQE : Ross-on-Wye East,Standard Table (ST) wards,SWARD,400,1285,481,409,1200,822,0,3,3,0,5,3,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,5,0,0,9,3,3,3,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,5,0,3,0,3,6,0,0,9,3,3,9,0,3,19,3,0,3,3,0,6,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,
21762,00GAQF,00GAQF : Ross-on-Wye West,Standard Table (ST) wards,SWARD,531,1663,449,510,1573,751,0,3,4,3,5,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,4,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,10,0,0,3,0,3,18,0,0,9,3,0,3,3,0,7,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,0,
21763,00GAQG,00GAQG : St Martins and Hinton,Standard Table (ST) wards,SWARD,1193,3242,721,1239,3012,1294,3,11,4,0,11,17,0,0,0,0,0,0,0,9,0,3,4,3,0,3,0,0,0,3,17,31,0,23,28,8,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,3,0,0,3,18,3,8,7,3,9,0,0,20,0,0,19,6,6,26,6,0,6,0,0,3,7,0,0,0,0,3,0,0,10,0,0,6,0,0,0,0,0,0,0,
21764,00GAQH,00GAQH : St Nicholas,Standard Table (ST) wards,SWARD,610,2019,513,602,1779,838,0,5,3,0,10,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,16,0,3,16,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,3,0,0,3,3,0,3,6,0,6,6,3,22,0,3,11,0,3,15,3,3,19,6,3,7,3,0,6,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,
21765,00GAQJ,00GAQJ : Stoney Street,Standard Table (ST) wards,SWARD,289,848,246,290,746,381,0,3,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,3,6,3,3,3,6,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,
